filename,subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,duration,duration_s,duration_m,row9_timestamp,row9_response,row9_RT,row9_responseCode,row10_timestamp,row10_response,row10_RT,row10_responseCode,row11_timestamp,row11_response,row11_RT,row11_responseCode,row12_timestamp,row12_response,row12_RT,row12_responseCode,row13_timestamp,row13_response,row13_RT,row13_responseCode,row14_timestamp,row14_response,row14_RT,row14_responseCode,row15_timestamp,row15_response,row15_RT,row15_responseCode,row16_timestamp,row16_response,row16_RT,row16_responseCode,row17_timestamp,row17_response,row17_RT,row17_responseCode,row18_timestamp,row18_response,row18_RT,row18_responseCode,row19_timestamp,row19_response,row19_RT,row19_responseCode,row20_timestamp,row20_response,row20_RT,row20_responseCode,row21_timestamp,row21_response,row21_RT,row21_responseCode,row22_timestamp,row22_response,row22_RT,row22_responseCode,row23_timestamp,row23_response,row23_RT,row23_responseCode,row24_timestamp,row24_response,row24_RT,row24_responseCode,row25_timestamp,row25_response,row25_RT,row25_responseCode,row26_timestamp,row26_response,row26_RT,row26_responseCode,row27_timestamp,row27_response,row27_RT,row27_responseCode,row28_timestamp,row28_response,row28_RT,row28_responseCode,row29_timestamp,row29_response,row29_RT,row29_responseCode,row30_timestamp,row30_response,row30_RT,row30_responseCode,row31_timestamp,row31_response,row31_RT,row31_responseCode,row32_timestamp,row32_response,row32_RT,row32_responseCode,row33_timestamp,row33_response,row33_RT,row33_responseCode,row34_timestamp,row34_response,row34_RT,row34_responseCode,row35_timestamp,row35_response,row35_RT,row35_responseCode,row36_timestamp,row36_response,row36_RT,row36_responseCode,row37_timestamp,row37_response,row37_RT,row37_responseCode,row38_timestamp,row38_response,row38_RT,row38_responseCode,row39_timestamp,row39_response,row39_RT,row39_responseCode,row40_timestamp,row40_response,row40_RT,row40_responseCode,row41_timestamp,row41_response,row41_RT,row41_responseCode,row42_timestamp,row42_response,row42_RT,row42_responseCode,row43_timestamp,row43_response,row43_RT,row43_responseCode,row44_timestamp,row44_response,row44_RT,row44_responseCode,row45_timestamp,row45_response,row45_RT,row45_responseCode,row46_timestamp,row46_response,row46_RT,row46_responseCode,row47_timestamp,row47_response,row47_RT,row47_responseCode,row48_timestamp,row48_response,row48_RT,row48_responseCode,row49_timestamp,row49_response,row49_RT,row49_responseCode,row50_timestamp,row50_response,row50_RT,row50_responseCode,row51_timestamp,row51_response,row51_RT,row51_responseCode,row52_timestamp,row52_response,row52_RT,row52_responseCode,row53_timestamp,row53_response,row53_RT,row53_responseCode,row54_timestamp,row54_response,row54_RT,row54_responseCode,row55_timestamp,row55_response,row55_RT,row55_responseCode,row56_timestamp,row56_response,row56_RT,row56_responseCode,row57_timestamp,row57_response,row57_RT,row57_responseCode,row58_timestamp,row58_response,row58_RT,row58_responseCode,row59_timestamp,row59_response,row59_RT,row59_responseCode,row60_timestamp,row60_response,row60_RT,row60_responseCode,row61_timestamp,row61_response,row61_RT,row61_responseCode,row62_timestamp,row62_response,row62_RT,row62_responseCode,row63_timestamp,row63_response,row63_RT,row63_responseCode,row64_timestamp,row64_response,row64_RT,row64_responseCode,row65_timestamp,row65_response,row65_RT,row65_responseCode,row66_timestamp,row66_response,row66_RT,row66_responseCode,row67_timestamp,row67_response,row67_RT,row67_responseCode,row68_timestamp,row68_response,row68_RT,row68_responseCode,row69_timestamp,row69_response,row69_RT,row69_responseCode,row70_timestamp,row70_response,row70_RT,row70_responseCode,row71_timestamp,row71_response,row71_RT,row71_responseCode,row72_timestamp,row72_response,row72_RT,row72_responseCode,row74_timestamp,row74_response,row74_RT,row74_responseCode,row75_timestamp,row75_response,row75_RT,row75_responseCode,row76_timestamp,row76_response,row76_RT,row76_responseCode
522931_231102_214518_M064601.csv,2,Chrome,118.0.0.0,1368,912,Windows,en-GB,2023-11-02_21:38:35,2023-11-02_21:38:35,2023-10-31_10:09:10,M064601,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M064601&batch_id=TYTHDF-01,417921.0000,417.9210,6.9653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199492,"Jesse loves hot dogs.",14085,,334803,"Harper does not know the area well and got lost.",44378,,283618,"Taylor is sporty and wants more exercise.",17012,,178614,"Parker wanted a change in food choices.",38429,,259800,"Brooklyn was hungry and wanted pizza.",22111,,386756,"Adrian does not know the area well and got lost.",19946,,230887,"Drew is sporty and wants more exercise.",24586,,360020,"Charlie knows the area well and wanted hot dogs.",18413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406089,Male,11832,1,406089,40,11832,NA,406089,None.,11832,NA
522931_231102_214600_M548118.csv,5,Chrome,118.0.0.0,1280,800,Windows,en-GB,2023-11-02_21:39:12,2023-11-02_21:39:12,2023-10-31_10:09:10,M548118,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M548118&batch_id=TYTHDF-01,416379.0000,416.3790,6.9396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392946,"Jesse thought they would go for a walk even after seeing the pizza place to see if there were any other options to eat. They didn't mind walking further to see what else there was.",41357,,146186,"Harper wanted his favourite food so went further afield as that is what he wanted most.",36874,,326496,"Taylor didn't fancy hot dogs tonight",15872,,202392,"They wanted to go for a walk before eating but were too lazy at the end of the walk to go that bit further to go back to the hot dog stand",49414,,233816,"His favourite food is pizza and he stopped when he found it",24627,,344788,"Adrian just ate the first thing he found",11497,,272823,"He had already done his exercise and merely wanted to get some tea so knew where to go to get the food he wanted quickest",32215,,303820,"Charlie changed his mind after seeing the pizza place and decided he would rather have a hot dog",24194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408497,Female,7882,2,408497,49,7882,NA,408497,NA,7882,NA
522931_231102_214641_M001177.csv,6,Chrome,118.0.0.0,1920,1080,UNIX,en-GB,2023-11-02_21:38:44,2023-11-02_21:38:44,2023-10-31_10:09:10,M001177,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M001177&batch_id=TYTHDF-01,486685.0000,486.6850,8.1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396465,"Jesse set out looking for the hot dog stall and got lucky by taking the shortest route.",40217,,319436,"Harper fancied a change from hot dogs.",45057,,169585,"Taylor wanted to take the long route to the hot dog stall because they are sporty and fancied a run.",50964,,349461,"Parker went for the closest food stall because he is lazy.",23226,,425528,"Brooklyn set out to explore and found the pizza stall.",22264,,235980,"Adrian wanted to see if there were other food stalls, but doesn't like pizza.",59603,,267598,"Drew fancied a longer run to the food truck as he is sporty.",24827,,449438,"Charlie went to the nearest food stall because he is lazy,",17113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477972,Male,8713,1,477972,51,8713,NA,477972,NA,8713,NA
522931_231102_214757_M740010.csv,2,Chrome,118.0.0.0,1280,720,Windows,en-GB,2023-11-02_21:41:27,2023-11-02_21:41:27,2023-10-31_10:09:10,M740010,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M740010&batch_id=TYTHDF-01,399452.0000,399.4520,6.6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302134,"that she spottted the hotdog stand",27808,,341320,"that he wasnt hungry when he passed the hot dog stand",32376,,115465,"that he doesnt like pizza at all",36975,,226784,"that he quite likes pizza aswell",20965,,199028,"that he sight of the pizza stand piqued his appetite",33519,,158715,"that he was really hungry by the time he got to the hot dog stand,",36450,,374993,"that he wanted to explore before eating",26868,,267516,"that he was hungry at the time and doesnt mind at the least hotdogs",33923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390909,Male,8543,1,390909,38,8543,NA,390909,no,8543,NA
522931_231102_214758_M043484.csv,4,Chrome,118.0.0.0,1710,1107,MacOS,en-GB,2023-11-02_21:38:02,2023-11-02_21:38:02,2023-10-31_10:09:10,M043484,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M043484&batch_id=TYTHDF-01,602841.0000,602.8410,10.0473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318815,"Jesse didn't know how far the hot dog stand was, so decided to choose pizza when they found it.",58317,,536102,"Harper was keen on having hot dogs. He continued to walk until he could find them.",31294,,582463,"Taylor wanted more exercise and decided that he wanted pizza that day.",39566,,411177,"Parker took the quickest route to their favourite food stand",50629,,353747,"Brooklyn decided that he wanted hot dogs that day",28135,,498020,"Adrian really wanted pizza and so continued until he found it.",40903,,253694,"Drew wanted a hot dog and chose to take the long route for exercise",25942,,450311,"Charlie chose the food stand closest to them",32331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596617,Male,6224,1,596617,43,6224,NA,596617,NA,6224,NA
522931_231102_214808_M655629.csv,8,Chrome,118.0.0.0,1745,981,UNIX,en-GB,2023-11-02_21:38:50,2023-11-02_21:38:50,2023-10-31_10:09:10,M655629,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M655629&batch_id=TYTHDF-01,567648.0000,567.6480,9.4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326729,"must have been really hungry, went to closest place",32894,,267560,stupidity,24004,,415172,"went for a run as is sporty and decided on pizza for a change.",81639,,287028,"saw the hotdog van",12675,,510429,"did not fancy pizza",34494,,236754,"There was no thought put into it",81649,,469151,"is sporty,knows area,took longest route to hotdog stand.",47175,,544000,"wanted pizza and took quickest route as lazy",26780,,559109,Male,8539,1,559109,56,8539,NA,559109,NA,8539,NA
522931_231102_214856_M909198.csv,6,Firefox,115.0,2049,1152,MacOS,en-GB,2023-11-02_21:40:37,2023-11-02_21:40:37,2023-10-31_10:09:10,M909198,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M909198&batch_id=TYTHDF-01,531656.0000,531.6560,8.8609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449406,"They went for a walk and found their favourite place.",26477,,333742,"They do not know where they are going and so only found a pizza place.",47664,,246012,"They went to the hot dogs place as its their favourite.",40635,,414520,"They went to the nearest place to get pizza as they did not want to walk.",29776,,198580,"They go just for a walk and did not know the pizza place is around the corner.",30338,,377939,"They had no idea where they were going and found the hotdog place.",37397,,279282,"They wanted pizza and walked to get it.",26472,,161451,"They go to the hot dog place since it is closer.",23838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499113,Female,32543,2,499113,36,32543,NA,499113,"The experiment was fun to complete.",32543,NA
522931_231102_214930_M785342.csv,1,Chrome,119.0.0.0,1440,900,MacOS,en-GB,2023-11-02_21:44:42,2023-11-02_21:44:42,2023-10-31_10:09:10,M785342,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M785342&batch_id=TYTHDF-01,304250.0000,304.2500,5.0708,248012,"favourite food is hot dogs",11803,,82096,"As they are lazy so have chosen shortest route",15071,,266511,"because they know the area well and what else is there",11706,,229421,"they know the area well and might not want to queue",35214,,187408,"because they are sporty so enjoy extra walking",25590,,102458,"As he doesnt know the area well",13575,,155020,"knows the area well and likely prefers hot dogs",21915,,126306,"because he likes hot dogs",17053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288130,Male,16120,1,288130,26,16120,NA,288130,NA,16120,NA
522931_231102_214950_M020165.csv,5,Firefox,119.0,1708,960,Windows,en-GB,2023-11-02_21:43:59,2023-11-02_21:43:59,2023-10-31_10:09:10,M020165,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M020165&batch_id=TYTHDF-01,392336.0000,392.3360,6.5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199944,"They don't know the area well enough to know there is a shorter route.",31325,,304784,"They go to the hot dog stand because it's their favourite.",13568,,88784,"They go to the pizza stand because it's their favourite",21902,,161824,"Parker is trying to exercise more and stop being lazy.",38095,,262408,"They go to the pizza stand because it's their favourite and are sporty.",32674,,116920,"Adrian goes to the pizza stand because it's near and he's lazy.",21338,,222927,"They go to the hot dog stand because it's their favourite",16174,,284416,"Charlie is trying to stop being lazy.",15211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351345,Male,40991,1,351345,43,40991,NA,351345,"It may be to do with whatever food they fancy on any given day whether it be their favourite or not.",40991,NA
522931_231102_215002_M381415.csv,7,Chrome,118.0.0.0,1366,768,Windows,en-GB,2023-11-02_21:39:21,2023-11-02_21:39:21,2023-10-31_10:09:10,M381415,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M381415&batch_id=TYTHDF-01,651032.0000,651.0320,10.8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428096,"Jesse is getting some exercise, get hungry and decides to get some pizza even though hot dogs are their favourite.",66181,,355097,"Harper is hungry and decides to have pizza as they van see the Pizza van.",35330,,312966,"Taylor's favourite is Hot Dogs and they know where the van is",25763,,494864,"Parker takes the long route to the hot dog van even though they are lazy - they have turned over a new leaf and decided to get some extra exercise",59954,,624432,"Brooklyn is taking an extended walk for exercise and sees a hot dog van and decides to get a hot dog",42012,,575617,"Adrian is hungry and sees a hot dog van so decides to get a hot dog",28251,,280417,"Drew likes Pizza best and knows where the Pizza van is",42280,,540573,"Charlie decides to get a hot dog but changes his mind and goes to the pizza van instead",38906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641721,Male,9311,1,641721,51,9311,NA,641721,NA,9311,NA
522931_231102_215442_M515545.csv,4,Chrome,119.0.0.0,1536,864,Windows,zh-TW,2023-11-02_21:39:06,2023-11-02_21:39:06,2023-10-31_10:09:10,M515545,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M515545&batch_id=TYTHDF-01,942832.0000,942.8320,15.7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547763,"He doesn't know the area well and he suddenly feels hungry when he is walking. So he buy the pizza from pizza stand when is walking along the path",169214,,229396,"He doesn't know the hot dog stand is at the corner",66170,,371753,"He wanted to try pizza and wanted to take a long route because he is sporty",81907,,793761,"He goes to hot dog stand because it is his favourite.He want to take the short route because he know the hot dog stand is at the corner",102969,,924842,"He is hungry and he sees there is a hot dog stand.",49130,,868922,"Adrian doesn't know the area well. So he walk around the road to  familiar the area and buy the pizza  at the end of the walk",68368,,283045,"He wanted to take the long route because he is sporty",46863,,684005,"He is lazy and hungry . So he wants to buy the food which is closer to him",129451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936364,Female,6468,2,936364,36,6468,NA,936364,NA,6468,NA
522931_231102_220041_M565067.csv,8,Chrome,118.0.0.0,1920,1080,Windows,en-GB,2023-11-02_21:53:23,2023-11-02_21:53:23,2023-10-31_10:09:10,M565067,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M565067&batch_id=TYTHDF-01,446694.0000,446.6940,7.4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428317,"He took the shortest path, not knowing if he would find the other path there.",29149,,360918,"He might have believed that the other path was shorter, or mayhbe the road was blocked.",35393,,311212,"He wants to do some exercise before having his food.",17488,,286325,"He doesn't want to do any unnecessary steps and to get their asap",16942,,243771,"He took the shortest path and didn't want to get lost.",11658,,386791,"He didn't know that the other path lead to the destination.",19079,,225316,"he wanted the extra exercise to be relieved of some guilt.",34863,,262587,"Shortest path to his distation",12017,,438755,Male,7939,1,438755,22,7939,NA,438755,"easy to understand and pleasant.",7939,NA
522931_231102_220220_M023413.csv,2,Chrome,119.0.0.0,1366,768,Windows,en-GB,2023-11-02_21:51:11,2023-11-02_21:51:11,2023-10-31_10:09:10,M023413,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M023413&batch_id=TYTHDF-01,689902.0000,689.9020,11.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299622,"He didn't know the area and was very hungry. He wanted pizza, but would settle for a hot dog.",60980,,357844,"Today he really wanted pizza and decided to walk a long distance to get pizza.",51419,,503320,"He did not know the area and walked straight past the pizza and ended up with a hot dog.",68500,,551666,"Today he walked just a short didtance for pizza. Perhaps he is learning the area?",41541,,602929,"He really walked a short didtance today to get pizza. He is learning.",44455,,231849,"He wanted a hot dog today for a change. He is sporty and fancied a long walk.",67484,,428019,"He was silly and walked the complete long way round to get pizza. If he knew the area, he could have saved so much time!",63360,,643556,"He just wanted a hot dog today. He was bored with pizza.",33816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670782,Male,19120,1,670782,55,19120,NA,670782,No.,19120,NA
522931_231102_220416_M302180.csv,5,"Microsoft Edge",118.0.2088.76,1600,900,Windows,en-GB,2023-11-02_21:52:12,2023-11-02_21:52:12,2023-10-31_10:09:10,M302180,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M302180&batch_id=TYTHDF-01,736308.0000,736.3080,12.2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567261,"Jesse wanted to try pizza and get her exercise in today.",46872,,390089,"Harper went for a hot dog as it is his favourite.",47230,,302814,"They wanted to get their exercise in, so took a longer route location and went for pizza.",70830,,513581,"Parker decided to try something new today and went for pizza. Also even though he is lazy, he tried to challenge himself today.",70048,,702157,"He is a sporty person and chose to get to know the area and took a long walk to discover the pizza truck.",40323,,655032,"Adrian is interested in convenience and does not want to travel far.",80972,,436727,"Drew chose a food truck close to him, to save time.",39847,,336052,"Charlie went to the closest location, as he is lazy.",26436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724553,Female,11755,2,724553,41,11755,NA,724553,No,11755,NA
522931_231102_220518_M068961.csv,3,Firefox,119.0,1536,960,Windows,en-GB,2023-11-02_21:58:53,2023-11-02_21:58:53,2023-10-31_10:09:10,M068961,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M068961&batch_id=TYTHDF-01,393109.0000,393.1090,6.5518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369226,"He wanted to see what other food stands were around so he walked around the neighbourhood.",29401,,237839,"He is lazy and thought another hot dog stand was closer.",25214,,333029,"He knows what he likes and went straight to the hot dog stand.",24893,,171306,"He must have been in a good mood and just wanted to have a look around. But he knew he would end up back for a hot dog.",54274,,110247,"He is sporty and wanted to go for a long walk to see what is out there.",25796,,301348,"He thought that another stall would be closer if he went the other way.",30526,,264031,"He already went for a long run and needed food quickly.",19405,,205831,"He was having a good day and went for a long walk.",27725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384686,Male,8423,1,384686,52,8423,NA,384686,NA,8423,NA
522931_231102_220556_M492357.csv,8,Chrome,118.0.0.0,1920,1080,Windows,en-GB,2023-11-02_21:39:38,2023-11-02_21:39:38,2023-10-31_10:09:10,M492357,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M492357&batch_id=TYTHDF-01,1617288.0000,1617.2880,26.9548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598912,"Although Jesse is sporty they probably really like hot dogs or were very hungry so went to the hot dog stand by the shortest route.",149294,,1526029,"Harper would be able to see the hot dog stand from the starting location.  They don't know the area well and are lazy.  It would make sense to go by the shortest path but the long route was taken so maybe they wanted to check on other food options before heading for the hot dog stand.",287918,,1231318,"Taylor's favourite food is hot dogs and Taylor knows the area well.  I'd guess that Taylor headed for the pizza stand by the long route for the workout as they are sporty.  Taylor maybe was tired of having hot dogs or wanted a change so had a pizza instead.",190037,,442826,"Parker's favourite food is hot dogs so he would head for the hot dog stand.  He is lazy and can see the stand from his starting location so he chose the direct short route to the stand.",64072,,1034488,"Brooklyn must like hot dogs and doesn't the area well so the route would probably be a guess as Brooklyn can't see the hot dog stand from the starting location.  The route was therefore probably just chance as I would have expected a sporty person to perhaps prefer the longer route for a workout.",167506,,371961,"Adrian couldn't see where the pizza stand was.  He is lazy but as he didn't know the area well probably chose a route at random.  Unfortunately he chose wrongly and went the long way which wouldn't fit in well with his lazyness so route was an unfortunate choice of chance.",168636,,860197,"Drew is sporty and knows the area well so would know the shortest route to the hot dog stand (favourite) but the longer route was taken so Drew probably wanted a good amount of exercise before having a snack.",100314,,753082,"Charlie is lazy so would want to reach the hot dog stand (favourite) by the shortest route, however it could not be seen from the starting location so it was probably due to Charlie knowing the area well that the shortest route was taken.",147382,,1578410,Male,38878,1,1578410,58,38878,NA,1578410,"It was mostly not too hard apart from the last scenario!",38878,NA
522931_231102_220642_M087770.csv,6,Firefox,119.0,1366,768,Windows,en-GB,2023-11-02_21:56:08,2023-11-02_21:56:08,2023-10-31_10:09:10,M087770,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M087770&batch_id=TYTHDF-01,652782.0000,652.7820,10.8797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257003,"to have a change of food",51166,,431299,"dont no taken area so taken a walk",42251,,537097,"hes stretched his legs while getting food",98949,,382207,"the closest place",33789,,306309,"don't no",42437,,609907,"i think he fancied a walk",65959,,198999,"better than pizza",38398,,341563,"the closest place",28392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637270,Female,15512,2,637270,44,15512,NA,637270,NA,15512,NA
522931_231102_220701_M230523.csv,1,Chrome,118.0.0.0,1440,900,Windows,es-ES,2023-11-02_21:56:48,2023-11-02_17:56:48,2023-10-31_10:09:10,M230523,TYTHDF-01,https://www.testable.org/experiment/6826/522931/start?participant=M230523&batch_id=TYTHDF-01,631265.0000,631.2650,10.5210,548697,"They wanted to take the long route because they are sporty",28181,,513721,"Hot dogs are his favorite food",38155,,468769,"the pizza stand was closer",94812,,575769,"They go to the pizza stand because it's their favourite",17877,,597105,"They wanted to take the long route because they are sporty",14539,,347209,"They go to the pizza stand because it's their favourite",11983,,328443,"He likes hot dogs more.",82841,,364993,"They wanted to take the long route because they are sporty",10994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616148,Male,15117,1,616148,20,15117,NA,616148,NA,15117,NA
