"","P","Pu","K","Ku","C","Cu","S","Su","br","sem","prior","condition","posterior","node","ces","node3","uvars","uvars_id","s_hat"
"796",0,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c00110",2.70371228155537e-08,"Ku",-0.143602301629466,"Ku=1","01000",9,6.5807060379169e-05
"797",0,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c00110",2.70371228155537e-08,"C",0,"C=1","01000",9,0.000276649164551679
"798",0,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c00110",2.70371228155537e-08,"Cu",-0.141322269043246,"Cu=0","01000",9,6.73247186046277e-05
"799",0,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c00110",2.70371228155537e-08,"S",0.00639390766373662,"S=1","01000",9,0.000294915603654674
"800",0,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c00110",2.70371228155537e-08,"Su",-0.0501544954869719,"Su=0","01000",9,0.000167537162879803
"801",0,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c00110",2.70371228155537e-08,"br",0,"br=0","01000",9,0.000276649164551679
"802",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"P",0.00417911655965371,"P=1","01000",9,0.000292470768319591
"803",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"Pu",-0.00290109155450841,"Pu=0","01000",9,0.000272479298706298
"804",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"K",0.817718942859449,"K=0","01000",9,0.99825395545507
"805",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"Ku",-0.144049474195579,"Ku=1","01000",9,6.64253537214212e-05
"806",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"C",0,"C=1","01000",9,0.000280499953366775
"807",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"Cu",-0.140106842920363,"Cu=0","01000",9,6.90965726375988e-05
"808",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"S",0.0110206574236251,"S=1","01000",9,0.000313180635076862
"809",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"Su",-0.0492620171286095,"Su=0","01000",9,0.00017139200973466
"810",1,0,0,1,1,0,1,0,0,FALSE,1.68980815548743e-09,"c10110",2.70371228155537e-08,"br",0,"br=0","01000",9,0.000280499953366775
"811",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"P",-0.00370604955234207,"P=0","11000",25,0.00026940806203837
"812",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"Pu",-0.000496238149534822,"Pu=1","11000",25,0.000278195833699818
"813",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"K",0.818050562263291,"K=0","11000",25,0.998284223254703
"814",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"Ku",-0.143337995624655,"Ku=1","11000",25,6.66801780909254e-05
"815",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"C",0,"C=1","11000",25,0.000279579778548211
"816",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"Cu",-0.140713888301406,"Cu=0","11000",25,6.84530974467329e-05
"817",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"S",0.00970880447037891,"S=1","11000",25,0.000308085003306787
"818",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"Su",-0.0522535517385295,"Su=0","11000",25,0.000165795013618231
"819",0,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c00110",0.410823727858761,"br",0,"br=0","11000",25,0.000279579778548211
"820",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"P",-0.00360823709877106,"P=1","11000",25,0.000261076149937655
"821",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"Pu",-0.000320646850589077,"Pu=1","11000",25,0.000269801911725875
"822",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"K",0.821295215818022,"K=0","11000",25,0.998337481702439
"823",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"Ku",-0.145167302230381,"Ku=1","11000",25,6.33846346039479e-05
"824",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"C",0,"C=1","11000",25,0.000270668411518395
"825",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"Cu",-0.142790247877883,"Cu=0","11000",25,6.49093719432981e-05
"826",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"S",0.00990921330823071,"S=1","11000",25,0.000298863405450915
"827",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"Su",-0.0506248987260321,"Su=0","11000",25,0.000163146000862322
"828",1,1,0,1,1,0,1,0,0,FALSE,0.025676300342288,"c10110",0.410823727858761,"br",0,"br=0","11000",25,0.000270668411518395
"829",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"P",0.00136620189363985,"P=0","01000",9,0.00200347459815038
"830",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"Pu",0.000535998802461488,"Pu=0","01000",9,0.00198691054289286
"831",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"K",0.51158026617711,"K=1","01000",9,0.329317922880305
"832",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"Ku",0.516435131187731,"Ku=1","01000",9,0.345700317453
"833",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"C",0,"C=1","01000",9,0.00197628921669633
"834",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"Cu",0.50337915258868,"Cu=0","01000",9,0.303387989333391
"835",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"S",-0.0239635901921205,"S=1","01000",9,0.00155517029082388
"836",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"Su",0.181162381174686,"Su=0","01000",9,0.0120956364680446
"837",0,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c01111",6.58108357820913e-08,"br",0,"br=0","01000",9,0.00197628921669633
"838",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"P",-0.00505846635200271,"P=1","01000",9,0.00187054264357019
"839",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"Pu",-0.000143591714349087,"Pu=0","01000",9,0.00196477418251012
"840",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"K",0.516342851568703,"K=1","01000",9,0.343862459953691
"841",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"Ku",0.512181757599988,"Ku=1","01000",9,0.329847627182996
"842",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"C",0,"C=1","01000",9,0.00196759746195445
"843",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"Cu",0.504347360047773,"Cu=0","01000",9,0.30499239336102
"844",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"S",-0.0233038089110422,"S=1","01000",9,0.00155857999468847
"845",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"Su",0.180545892635391,"Su=0","01000",9,0.0119684277576141
"846",1,0,1,1,1,0,1,0,0,TRUE,1.68980815548743e-09,"c11111",6.58108357820913e-08,"br",0,"br=0","01000",9,0.00196759746195445
"847",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"P",0.00282708385910849,"P=0","11000",25,0.00204915737845209
"848",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"Pu",1.61386002054158e-05,"Pu=1","11000",25,0.0019923587157975
"849",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"K",0.516466566304109,"K=1","11000",25,0.348564571879481
"850",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"Ku",0.511111084032196,"Ku=1","11000",25,0.330388315225691
"851",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"C",0,"C=1","11000",25,0.00199203720293423
"852",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"Cu",0.501249305060747,"Cu=0","11000",25,0.299361204399999
"853",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"S",-0.0285167125963974,"S=1","11000",25,0.00149779003121964
"854",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"Su",0.180920191150621,"Su=0","11000",25,0.0121625279634914
"855",0,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c01111",0.99998261922848,"br",0,"br=0","11000",25,0.00199203720293423
"856",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"P",-0.00355560841051237,"P=1","11000",25,0.00189926186277077
"857",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"Pu",0.000725202235293338,"Pu=1","11000",25,0.00198233099777435
"858",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"K",0.512663499769496,"K=1","11000",25,0.331509477582891
"859",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"Ku",0.516111331444807,"Ku=1","11000",25,0.34313869223031
"860",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"C",0,"C=1","11000",25,0.00196800709049213
"861",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"Cu",0.503870144005527,"Cu=0","11000",25,0.303603581301813
"862",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"S",-0.0217685704478922,"S=1","11000",25,0.00158302202939992
"863",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"Su",0.184049846037206,"Su=0","11000",25,0.0123978102204096
"864",1,1,1,1,1,0,1,0,0,TRUE,0.025676300342288,"c11111",0.99998261922848,"br",-0.00258340061923482,"br=0","11000",25,0.00191781668413884
"865",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"P",-0.0020459187039615,"P=0","00100",5,0.0199385550209026
"866",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"Pu",0.000116572920041326,"Pu=0","00100",5,0.0203744203938353
"867",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"K",0.304909095221866,"K=0","00100",5,0.429321233523524
"868",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"Ku",0.306741389933907,"Ku=0","00100",5,0.437260174066196
"869",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"C",-0.066748937603363,"C=0","00100",5,0.0104397966736408
"870",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"Cu",0.0179821837340093,"Cu=1","00100",5,0.0243598508464168
"871",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"S",0.00387608958968248,"S=1","00100",5,0.0211549808403135
"872",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"Su",-0.0191717414215259,"Su=0","00100",5,0.0168003054598577
"873",0,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c00010",4.12204636480878e-17,"br",0,"br=0","00100",5,0.0203506831753132
"874",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"P",-0.00432330627232177,"P=1","00100",5,0.0200920964653728
"875",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"Pu",0.00151047355312961,"Pu=0","00100",5,0.0212990894998112
"876",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"K",0.301951077496819,"K=0","00100",5,0.429692726946431
"877",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"Ku",0.301748636212617,"Ku=0","00100",5,0.42882373137156
"878",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"C",-0.0670855054484666,"C=0","00100",5,0.0107263629175317
"879",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"Cu",0.0141685822459023,"Cu=1","00100",5,0.0241732200820921
"880",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"S",0.00178439442565399,"S=1","00100",5,0.0213575121309693
"881",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"Su",-0.021680560074732,"Su=0","00100",5,0.0168905448500504
"882",1,0,0,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c10010",4.12204636480878e-17,"br",0.0250227611767246,"br=0","00100",5,0.0269447157361812
"883",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"P",0.000573273129863368,"P=0","10100",21,0.0205403516236112
"884",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"Pu",0.00413579229909732,"Pu=1","10100",21,0.0212852961984701
"885",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"K",0.306120579732618,"K=0","10100",21,0.436096866415195
"886",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"Ku",0.304136227709662,"Ku=0","10100",21,0.427528464215406
"887",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"C",-0.0671828969219177,"C=0","10100",21,0.0104314952872235
"888",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"Cu",0.0189196695444673,"Cu=1","10100",21,0.0246765965771718
"889",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"S",0.00741456390614034,"S=1","10100",21,0.0219947597341873
"890",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"Su",-0.0182079489004762,"Su=0","10100",21,0.0170232337646153
"891",0,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c00010",6.26336783521659e-10,"br",0,"br=0","10100",21,0.0204229361841196
"892",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"P",0.00030661766314617,"P=1","10100",21,0.019505025364151
"893",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"Pu",0.00259998142741187,"Pu=1","10100",21,0.0199575153364441
"894",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"K",0.313196513939938,"K=0","10100",21,0.445666585414564
"895",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"Ku",0.308440649701127,"Ku=0","10100",21,0.424967401542557
"896",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"C",-0.0683494051224693,"C=0","10100",21,0.00981696405790338
"897",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"Cu",0.0197957521180433,"Cu=1","10100",21,0.0237020961149513
"898",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"S",0.00565990109940757,"S=1","10100",21,0.0205776385250682
"899",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"Su",-0.017267724228038,"Su=0","10100",21,0.016361462539162
"900",1,1,0,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c10010",6.26336783521659e-10,"br",0,"br=0","10100",21,0.0194453111051994
"901",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"P",-0.00117394275678472,"P=0","00100",5,0.000481697665683747
"902",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"Pu",-0.00240709908478316,"Pu=0","00100",5,0.000475794055620143
"903",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"K",-0.133804745844388,"K=1","00100",5,0.000127869298498072
"904",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"Ku",0.76230838701502,"Ku=0","00100",5,0.996635081452761
"905",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"C",-0.163637873767107,"C=0","00100",5,9.48861125824225e-05
"906",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"Cu",0.0502045251243603,"Cu=1","00100",5,0.000805208577579025
"907",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"S",0.00962890084387382,"S=1","00100",5,0.000536649458363468
"908",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"Su",-0.0468873155366056,"Su=0","00100",5,0.000304960707314197
"909",0,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c01010",6.99628744900318e-17,"br",0.00985285828487909,"br=0","00100",5,0.00053785267159746
"910",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"P",-0.000225826714086311,"P=1","00100",5,0.000510047286467678
"911",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"Pu",0.00155031403917504,"Pu=0","00100",5,0.000519187374313895
"912",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"K",-0.134124984319736,"K=1","00100",5,0.000133688419383492
"913",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"Ku",0.757530995445986,"Ku=0","00100",5,0.996567009852699
"914",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"C",-0.16378757346931,"C=0","00100",5,9.93735490816919e-05
"915",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"Cu",0.0426979659743736,"Cu=1","00100",5,0.00078347673437003
"916",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"S",0.00927911914853144,"S=1","00100",5,0.000560905756039311
"917",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"Su",-0.0483837966106212,"Su=0","00100",5,0.00031511061660864
"918",1,0,1,0,0,1,1,0,0,FALSE,2.57626065172293e-18,"c11010",6.99628744900318e-17,"br",0,"br=0","00100",5,0.0005112004110366
"919",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"P",0.00281210335061317,"P=0","10100",21,0.00053133776911168
"920",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"Pu",0.00399097307384696,"Pu=1","10100",21,0.000537638615615051
"921",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"K",-0.133745457632074,"K=1","10100",21,0.000135615314675139
"922",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"Ku",0.756471497812639,"Ku=0","10100",21,0.996487489044296
"923",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"C",-0.165095811241672,"C=0","10100",21,9.91187645556335e-05
"924",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"Cu",0.0453978978217277,"Cu=1","10100",21,0.000813426737121996
"925",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"S",0.00656201377272059,"S=1","10100",21,0.000551640752246057
"926",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"Su",-0.0456922703441138,"Su=0","10100",21,0.000327128867046151
"927",0,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c01010",1.06307202529608e-09,"br",0,"br=0","10100",21,0.000516604135332495
"928",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"P",0.00408561294994396,"P=1","10100",21,0.000524791930936523
"929",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"Pu",0.00168529663584858,"Pu=1","10100",21,0.000512345242146806
"930",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"K",-0.134581882089543,"K=1","10100",21,0.000131148059689693
"931",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"Ku",0.758992983662692,"Ku=0","10100",21,0.996570903997753
"932",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"C",-0.168097638204017,"C=0","10100",21,9.38004215810925e-05
"933",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"Cu",0.0438947878743761,"Cu=1","10100",21,0.000781405023349953
"934",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"S",0.00488312164100459,"S=1","10100",21,0.000528993925560637
"935",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"Su",-0.0516585374374101,"Su=0","10100",21,0.000300533839455523
"936",1,1,1,0,0,1,1,0,0,FALSE,3.91457705058688e-11,"c11010",1.06307202529608e-09,"br",0.0098762047562963,"br=0","10100",21,0.000556077559526447
"937",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"P",-0.00268800192627221,"P=0","01100",13,0.000475126901955172
"938",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"Pu",-0.0038659934116914,"Pu=0","01100",13,0.000469562784264088
"939",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"K",0.762172022201208,"K=0","01100",13,0.996677146612123
"940",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"Ku",-0.134135599357377,"Ku=1","01100",13,0.000127626235360875
"941",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"C",-0.16507191510597,"C=0","01100",13,9.36667058101155e-05
"942",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"Cu",0.0479647917004605,"Cu=1","01100",13,0.000788482227590348
"943",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"S",0.0064185774088157,"S=1","01100",13,0.0005204260087206
"944",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"Su",-0.045728942870306,"Su=0","01100",13,0.000308947858803737
"945",0,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c00010",3.82282374086322e-17,"br",0.00992808293949106,"br=0","01100",13,0.00053901466537228
"946",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"P",0.00132835417146006,"P=1","01100",13,0.000504247525135798
"947",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"Pu",-0.00142706594023654,"Pu=0","01100",13,0.000490543062242399
"948",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"K",0.760243445085478,"K=0","01100",13,0.996713033927727
"949",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"Ku",-0.134885309210045,"Ku=1","01100",13,0.000129144332435382
"950",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"C",-0.167751938835262,"C=0","01100",13,9.29688358626988e-05
"951",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"Cu",0.0391942932110624,"Cu=1","01100",13,0.000736365544538944
"952",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"S",0.00620499683634837,"S=1","01100",13,0.000529447333476465
"953",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207638e-18,"c10010",3.82282374086322e-17,"Su",-0.0467789728607053,"Su=0","01100",13,0.000311685291759225
