"","condObs","node3","condition.x","sem.x","postces.x","postces_norm.x","cat.x","present_causes.x","condition.y","sem.y","postces.y","postces_norm.y","cat.y","present_causes.y","newProb","postces_norm","count","count_norm","Relevant","choice","condVerb","cause"
"453","1000","br_p=1","c10001",TRUE,0.646249244648694,0.646249244648694,"Long","br",NA,NA,0,0,NA,NA,0,0.0584515839333487,5,0.15625,"TRUE","LongPizza","HotdogNoLazySee_pizza","br"
"454","1000","C=0","c10001",TRUE,0.023975380118359,0.023975380118359,"Long","C","c10000",FALSE,0.032107358983306,0.032107358983306,"Pizza","C",0.000769786136221369,0.0681803236533183,1,0.03125,"TRUE","LongPizza","HotdogNoLazySee_pizza","C"
"455","1000","Cu=0","c10001",TRUE,0.013959782861103,0.013959782861103,"Long","Cu","c10000",FALSE,1.2023830722677e-10,1.2023830722677e-10,"Pizza","Cu",1.6785006604723e-12,0.0584515839529709,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Cu"
"456","1000","Cu=1","c10001",TRUE,0.0144382109963693,0.0144382109963693,"Long","Cu","c10000",FALSE,0.0322759432961692,0.0322759432961692,"Pizza","Cu",0.000466006879416941,0.064161295969461,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Cu"
"457","1000","K=0","c10001",TRUE,0.0365197632082714,0.0365197632082714,"Long","K","c10000",FALSE,0.0454714189742314,0.0454714189742314,"Pizza","K",0.00166060545368303,0.0814769271109709,12,0.375,"TRUE","LongPizza","HotdogNoLazySee_pizza","K"
"458","1000","Ku_f=0",NA,NA,0,0,NA,NA,"c10000",FALSE,0.0461770083428846,0.0461770083428846,"Pizza","Ku",0,0.0584515839333487,3,0.09375,"TRUE","LongPizza","HotdogNoLazySee_pizza","Ku"
"459","1000","Ku_f=1",NA,NA,0,0,NA,NA,"c10000",FALSE,3.33808397064284e-06,3.33808397064284e-06,"Pizza","Ku",0,0.0584515839333487,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Ku"
"460","1000","Ku_p=0","c10001",TRUE,0.036565287239517,0.036565287239517,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0584515839333487,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Ku"
"461","1000","Ku_p=1","c10001",TRUE,3.55800391698409e-11,3.55800391698409e-11,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0584515839333487,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Ku"
"462","1000","P=1","c10001",TRUE,0.0206064554937594,0.0206064554937594,"Long","P","c10000",FALSE,0.0217519873638338,0.0217519873638338,"Pizza","P",0.000448231359513659,0.0639336008704477,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","P"
"463","1000","Pu_f=0",NA,NA,0,0,NA,NA,"c10000",FALSE,0.293642921128278,0.293642921128278,"Pizza","Pu",0,0.0584515839333487,3,0.09375,"TRUE","LongPizza","HotdogNoLazySee_pizza","Pu"
"464","1000","Pu_p=0","c10001",TRUE,0.152568523524454,0.152568523524454,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0584515839333487,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Pu"
"465","1000","S=0","c10001",TRUE,0.0273651130023554,0.0273651130023554,"Long","S","c10000",FALSE,0.0545932516891318,0.0545932516891318,"Pizza","S",0.00149395050163912,0.0788059803557798,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","S"
"466","1000","Su=0","c10001",TRUE,1.86933523729818e-09,1.86933523729818e-09,"Long","Su","c10000",FALSE,0.0394310007429657,0.0394310007429657,"Pizza","Su",7.37097591307564e-11,0.0584515847950392,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Su"
"467","1000","Su=1","c10001",TRUE,0.0277522370022016,0.0277522370022016,"Long","Su","c10000",FALSE,0.00145649033530401,0.00145649033530401,"Pizza","Su",4.0420864976773e-05,0.0589260318252223,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_pizza","Su"
"468","1001","br_f=0",NA,NA,0,0,NA,NA,"c10010",FALSE,0.41995546185971,0.41995546185971,"Pizza","br",0,0.0590014023646802,3,0.0967741935483871,"TRUE","LongPizza","HotdogNoLazySee_hotdog","br"
"469","1001","br_p=1","c10011",TRUE,0.645004861638201,0.645004861638201,"Long","br",NA,NA,0,0,NA,NA,0,0.0590014023646802,3,0.0967741935483871,"TRUE","LongPizza","HotdogNoLazySee_hotdog","br"
"470","1001","C=0","c10011",TRUE,0.0243718584450331,0.0243718584450331,"Long","C","c10010",FALSE,0.0322457537716136,0.0322457537716136,"Pizza","C",0.000785888946375157,0.0690436561111076,3,0.0967741935483871,"TRUE","LongPizza","HotdogNoLazySee_hotdog","C"
"471","1001","Cu=0","c10011",TRUE,0.0140087205559213,0.0140087205559213,"Long","Cu","c10010",FALSE,1.19135961805656e-10,1.19135961805656e-10,"Pizza","Cu",1.66894239709635e-12,0.0590014023843741,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Cu"
"472","1001","Cu=1","c10011",TRUE,0.0143793060832083,0.0143793060832083,"Long","Cu","c10010",FALSE,0.0321692802456273,0.0321692802456273,"Pizza","Cu",0.000462571927128381,0.0647203446473159,2,0.0645161290322581,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Cu"
"473","1001","K=0","c10011",TRUE,0.0360197280541148,0.0360197280541148,"Long","K","c10010",FALSE,0.0457062713161466,0.0457062713161466,"Pizza","K",0.00164632746317519,0.0820088120201789,6,0.193548387096774,"TRUE","LongPizza","HotdogNoLazySee_hotdog","K"
"474","1001","Ku_f=0",NA,NA,0,0,NA,NA,"c10010",FALSE,0.0453544998665491,0.0453544998665491,"Pizza","Ku",0,0.0590014023646802,1,0.032258064516129,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Ku"
"475","1001","Ku_f=1",NA,NA,0,0,NA,NA,"c10010",FALSE,3.27676845641616e-06,3.27676845641616e-06,"Pizza","Ku",0,0.0590014023646802,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Ku"
"476","1001","Ku_p=0","c10011",TRUE,0.0359409295831135,0.0359409295831135,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0590014023646802,1,0.032258064516129,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Ku"
"477","1001","Ku_p=1","c10011",TRUE,3.60396350918183e-11,3.60396350918183e-11,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0590014023646802,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Ku"
"478","1001","P=1","c10011",TRUE,0.02085087048776,0.02085087048776,"Long","P","c10010",FALSE,0.0220985933636487,0.0220985933636487,"Pizza","P",0.000460774908187112,0.0646970880897704,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_hotdog","P"
"479","1001","Pu_f=0",NA,NA,0,0,NA,NA,"c10010",FALSE,0.284307359676047,0.284307359676047,"Pizza","Pu",0,0.0590014023646802,9,0.290322580645161,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Pu"
"480","1001","Pu_p=0","c10011",TRUE,0.153804969236941,0.153804969236941,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0590014023646802,1,0.032258064516129,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Pu"
"481","1001","S=1","c10011",TRUE,0.0279178113184055,0.0279178113184055,"Long","S","c10010",FALSE,0.0319257796540441,0.0319257796540441,"Pizza","S",0.000891297892574593,0.0705146712518571,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_hotdog","S"
"482","1001","Su=0","c10011",TRUE,1.81665385190544e-09,1.81665385190544e-09,"Long","Su","c10010",FALSE,0.0862337233590221,0.0862337233590221,"Pizza","Su",1.56656825704315e-10,0.0590014042132747,1,0.032258064516129,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Su"
"483","1001","Su=1","c10011",TRUE,0.0277009427446081,0.0277009427446081,"Long","Su",NA,NA,0,0,NA,NA,0,0.0590014023646802,NA,NA,"TRUE","LongPizza","HotdogNoLazySee_hotdog","Su"
"484","1010","br_f=0",NA,NA,0,0,NA,NA,"c10100",FALSE,0.437292748024437,0.437292748024437,"Pizza","br",0,0.0306570309383581,2,0.0666666666666667,"TRUE","LongPizza","HotdogNoSportySee_pizza","br"
"485","1010","br_p=0","c10101",TRUE,0.0352925007267841,0.0352925007267841,"Long","br",NA,NA,0,0,NA,NA,0,0.0306570309383581,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","br"
"486","1010","br_p=1","c10101",TRUE,7.65873692678705e-06,7.65873692678705e-06,"Long","br",NA,NA,0,0,NA,NA,0,0.0306570309383581,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","br"
"487","1010","C=1","c10101",TRUE,0.289507907243786,0.289507907243786,"Long","C","c10100",FALSE,0.0314714709730018,0.0314714709730018,"Pizza","C",0.0091112396992773,0.189636668490034,10,0.333333333333333,"TRUE","LongPizza","HotdogNoSportySee_pizza","C"
"488","1010","Cu=0","c10101",TRUE,2.42445172490327e-07,2.42445172490327e-07,"Long","Cu","c10100",FALSE,1.21320913897886e-10,1.21320913897886e-10,"Pizza","Cu",2.94136698966572e-17,0.0306570309383582,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","Cu"
"489","1010","Cu=1","c10101",TRUE,0.366202549574067,0.366202549574067,"Long","Cu","c10100",FALSE,0.0318952678295398,0.0318952678295398,"Pizza","Cu",0.0116801283985252,0.316995541839414,3,0.1,"TRUE","LongPizza","HotdogNoSportySee_pizza","Cu"
"490","1010","K=0","c10101",TRUE,0.0430203816872381,0.0430203816872381,"Long","K","c10100",FALSE,0.0456163311099005,0.0456163311099005,"Pizza","K",0.00196243197551935,0.0453925695602679,4,0.133333333333333,"TRUE","LongPizza","HotdogNoSportySee_pizza","K"
"491","1010","Ku_f=0",NA,NA,0,0,NA,NA,"c10100",FALSE,0.0452976703578186,0.0452976703578186,"Pizza","Ku",0,0.0306570309383581,1,0.0333333333333333,"TRUE","LongPizza","HotdogNoSportySee_pizza","Ku"
"492","1010","Ku_f=1",NA,NA,0,0,NA,NA,"c10100",FALSE,3.42187046726488e-06,3.42187046726488e-06,"Pizza","Ku",0,0.0306570309383581,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","Ku"
"493","1010","Ku_p=0","c10101",TRUE,0.0428665467101053,0.0428665467101053,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0306570309383581,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","Ku"
"494","1010","Ku_p=1","c10101",TRUE,4.50933848084422e-11,4.50933848084422e-11,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0306570309383581,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","Ku"
"495","1010","P=1","c10101",TRUE,0.0285365556608936,0.0285365556608936,"Long","P","c10100",FALSE,0.0221662006703638,0.0221662006703638,"Pizza","P",0.000632547019220374,0.03479144190684,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","P"
"496","1010","Pu_f=0",NA,NA,0,0,NA,NA,"c10100",FALSE,0.291893946094852,0.291893946094852,"Pizza","Pu",0,0.0306570309383581,7,0.233333333333333,"TRUE","LongPizza","HotdogNoSportySee_pizza","Pu"
"497","1010","Pu_p=0","c10101",TRUE,0.123815427657974,0.123815427657974,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0306570309383581,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","Pu"
"498","1010","S=0","c10101",TRUE,0.0354571520774743,0.0354571520774743,"Long","S","c10100",FALSE,0.0540267211072569,0.0540267211072569,"Pizza","S",0.0019156336665473,0.0449696925412568,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","S"
"499","1010","Su=0","c10101",TRUE,2.30857416119698e-09,2.30857416119698e-09,"Long","Su","c10100",FALSE,0.0388206985925048,0.0388206985925048,"Pizza","Su",8.96204616902723e-11,0.0306570314878575,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","Su"
"500","1010","Su=1","c10101",TRUE,0.0352930751259114,0.0352930751259114,"Long","Su","c10100",FALSE,0.00151552324853719,0.00151552324853719,"Pizza","Su",5.34874758656883e-05,0.0309867447907498,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_pizza","Su"
"501","1011","br_f=0",NA,NA,0,0,NA,NA,"c10110",FALSE,0.422459864165325,0.422459864165325,"Pizza","br",0,0.0306445535973009,4,0.129032258064516,"TRUE","LongPizza","HotdogNoSportySee_hotdog","br"
"502","1011","br_p=0","c10111",TRUE,0.0354849039848892,0.0354849039848892,"Long","br",NA,NA,0,0,NA,NA,0,0.0306445535973009,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","br"
"503","1011","br_p=1","c10111",TRUE,7.64153643281982e-06,7.64153643281982e-06,"Long","br",NA,NA,0,0,NA,NA,0,0.0306445535973009,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","br"
"504","1011","C=1","c10111",TRUE,0.292263626341182,0.292263626341182,"Long","C","c10110",FALSE,0.0321003840530987,0.0321003840530987,"Pizza","C",0.00938177465030327,0.200098526949458,9,0.290322580645161,"TRUE","LongPizza","HotdogNoSportySee_hotdog","C"
"505","1011","Cu=0","c10111",TRUE,2.42572332153776e-07,2.42572332153776e-07,"Long","Cu","c10110",FALSE,1.17850357524275e-10,1.17850357524275e-10,"Pizza","Cu",2.85872360698197e-17,0.0306445535973011,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Cu"
"506","1011","Cu=1","c10111",TRUE,0.362065402899105,0.362065402899105,"Long","Cu","c10110",FALSE,0.0321343713885715,0.0321343713885715,"Pizza","Cu",0.0116347441237126,0.314003387690259,3,0.0967741935483871,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Cu"
"507","1011","K=0","c10111",TRUE,0.0426469087700838,0.0426469087700838,"Long","K","c10110",FALSE,0.0451437876185789,0.0451437876185789,"Pizza","K",0.00192524299210557,0.0450378635566389,4,0.129032258064516,"TRUE","LongPizza","HotdogNoSportySee_hotdog","K"
"508","1011","Ku_f=0",NA,NA,0,0,NA,NA,"c10110",FALSE,0.0449580685375405,0.0449580685375405,"Pizza","Ku",0,0.0306445535973009,4,0.129032258064516,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Ku"
"509","1011","Ku_f=1",NA,NA,0,0,NA,NA,"c10110",FALSE,3.26845483663194e-06,3.26845483663194e-06,"Pizza","Ku",0,0.0306445535973009,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Ku"
"510","1011","Ku_p=0","c10111",TRUE,0.0437644602553715,0.0437644602553715,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0306445535973009,1,0.032258064516129,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Ku"
"511","1011","Ku_p=1","c10111",TRUE,4.44223129781884e-11,4.44223129781884e-11,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0306445535973009,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Ku"
"512","1011","P=1","c10111",TRUE,0.0286704684585662,0.0286704684585662,"Long","P","c10110",FALSE,0.0214068199828938,0.0214068199828938,"Pizza","P",0.000613743557117761,0.034646740825905,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","P"
"513","1011","Pu_f=0",NA,NA,0,0,NA,NA,"c10110",FALSE,0.284644320826662,0.284644320826662,"Pizza","Pu",0,0.0306445535973009,5,0.161290322580645,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Pu"
"514","1011","Pu_p=0","c10111",TRUE,0.124010733262187,0.124010733262187,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0306445535973009,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Pu"
"515","1011","S=1","c10111",TRUE,0.0356001324718804,0.0356001324718804,"Long","S","c10110",FALSE,0.0319736789116176,0.0319736789116176,"Pizza","S",0.00113826720486695,0.038478836578863,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","S"
"516","1011","Su=0","c10111",TRUE,2.35859710457249e-09,2.35859710457249e-09,"Long","Su","c10110",FALSE,0.0851754359430244,0.0851754359430244,"Pizza","Su",2.00894536595917e-10,0.0306445548285656,1,0.032258064516129,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Su"
"517","1011","Su=1","c10111",TRUE,0.0354854770449508,0.0354854770449508,"Long","Su",NA,NA,0,0,NA,NA,0,0.0306445535973009,NA,NA,"TRUE","LongPizza","HotdogNoSportySee_hotdog","Su"
"518","1100","br_f=0",NA,NA,0,0,NA,NA,"c11000",FALSE,0.318003915946552,0.318003915946552,"Pizza","br",0,0.0662360046369157,4,0.137931034482759,"TRUE","LongPizza","HotdogYesLazySee_pizza","br"
"519","1100","br_p=1","c11001",TRUE,0.520479215459185,0.520479215459185,"Long","br",NA,NA,0,0,NA,NA,0,0.0662360046369157,4,0.137931034482759,"TRUE","LongPizza","HotdogYesLazySee_pizza","br"
"520","1100","C=0","c11001",TRUE,0.0295934533467944,0.0295934533467944,"Long","C","c11000",FALSE,0.0360336351683468,0.0360336351683468,"Pizza","C",0.00106635970126988,0.0819817065924712,5,0.172413793103448,"TRUE","LongPizza","HotdogYesLazySee_pizza","C"
"521","1100","Cu=0","c11001",TRUE,0.0168175365460543,0.0168175365460543,"Long","Cu","c11000",FALSE,1.37846700189592e-10,1.37846700189592e-10,"Pizza","Cu",2.31824191819146e-12,0.0662360046676259,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_pizza","Cu"
"522","1100","Cu=1","c11001",TRUE,0.017002114511479,0.017002114511479,"Long","Cu","c11000",FALSE,0.0363671469754198,0.0363671469754198,"Pizza","Cu",0.000618318397331873,0.0749549953369226,4,0.137931034482759,"TRUE","LongPizza","HotdogYesLazySee_pizza","Cu"
"523","1100","K=1","c11001",TRUE,0.025298474624464,0.025298474624464,"Long","K","c11000",FALSE,0.0260489921041095,0.0260489921041095,"Pizza","K",0.000658999765738676,0.0755673374060698,1,0.0344827586206897,"TRUE","LongPizza","HotdogYesLazySee_pizza","K"
"524","1100","Ku_f=0",NA,NA,0,0,NA,NA,"c11000",FALSE,0.228785517102957,0.228785517102957,"Pizza","Ku",0,0.0662360046369157,2,0.0689655172413793,"TRUE","LongPizza","HotdogYesLazySee_pizza","Ku"
"525","1100","Ku_p=0","c11001",TRUE,0.148413618664282,0.148413618664282,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0662360046369157,1,0.0344827586206897,"TRUE","LongPizza","HotdogYesLazySee_pizza","Ku"
"526","1100","P=1","c11001",TRUE,0.025331847758668,0.025331847758668,"Long","P","c11000",FALSE,0.0264621590859588,0.0264621590859588,"Pizza","P",0.000670335385331161,0.0757388522734259,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_pizza","P"
"527","1100","Pu_f=0",NA,NA,0,0,NA,NA,"c11000",FALSE,0.230039539793265,0.230039539793265,"Pizza","Pu",0,0.0662360046369157,5,0.172413793103448,"TRUE","LongPizza","HotdogYesLazySee_pizza","Pu"
"528","1100","Pu_p=0","c11001",TRUE,0.150698235152254,0.150698235152254,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0662360046369157,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_pizza","Pu"
"529","1100","S=0","c11001",TRUE,0.0333070600257744,0.0333070600257744,"Long","S","c11000",FALSE,0.0539557357367232,0.0539557357367232,"Pizza","S",0.00179710692891786,0.0948830971539052,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_pizza","S"
"530","1100","Su=0","c11001",TRUE,2.20855578940692e-09,2.20855578940692e-09,"Long","Su","c11000",FALSE,0.0426004577395033,0.0426004577395033,"Pizza","Su",9.4085487571965e-11,0.0662360058832851,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_pizza","Su"
"531","1100","Su=1","c11001",TRUE,0.0330584417024887,0.0330584417024887,"Long","Su","c11000",FALSE,0.00170290020931831,0.00170290020931831,"Pizza","Su",5.62952272949053e-05,0.0669859728648001,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_pizza","Su"
"532","1101","br_f=0",NA,NA,0,0,NA,NA,"c11010",FALSE,0.311377837357104,0.311377837357104,"Pizza","br",0,0.0670722825585634,6,0.206896551724138,"TRUE","LongPizza","HotdogYesLazySee_hotdog","br"
"533","1101","br_p=1","c11011",TRUE,0.522473698343509,0.522473698343509,"Long","br",NA,NA,0,0,NA,NA,0,0.0670722825585634,2,0.0689655172413793,"TRUE","LongPizza","HotdogYesLazySee_hotdog","br"
"534","1101","C=0","c11011",TRUE,0.029714337042774,0.029714337042774,"Long","C","c11010",FALSE,0.0363615547083296,0.0363615547083296,"Pizza","C",0.00108045949200257,0.0832512197508436,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_hotdog","C"
"535","1101","Cu=0","c11011",TRUE,0.0168780876785822,0.0168780876785822,"Long","Cu","c11010",FALSE,1.31814763642019e-10,1.31814763642019e-10,"Pizza","Cu",2.22478113808159e-12,0.0670722825884077,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Cu"
"536","1101","Cu=1","c11011",TRUE,0.0171827029926181,0.0171827029926181,"Long","Cu","c11010",FALSE,0.0358594105421805,0.0358594105421805,"Pizza","Cu",0.000616161600836645,0.075868623186844,1,0.0344827586206897,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Cu"
"537","1101","K=1","c11011",TRUE,0.0253772681742113,0.0253772681742113,"Long","K","c11010",FALSE,0.0253222888432704,0.0253222888432704,"Pizza","K",0.000642610514760512,0.0762710150682019,1,0.0344827586206897,"TRUE","LongPizza","HotdogYesLazySee_hotdog","K"
"538","1101","Ku_f=0",NA,NA,0,0,NA,NA,"c11010",FALSE,0.225093085201442,0.225093085201442,"Pizza","Ku",0,0.0670722825585634,1,0.0344827586206897,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Ku"
"539","1101","Ku_p=0","c11011",TRUE,0.148255172243555,0.148255172243555,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0670722825585634,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Ku"
"540","1101","P=1","c11011",TRUE,0.0254710057344329,0.0254710057344329,"Long","P","c11010",FALSE,0.0256459745127211,0.0256459745127211,"Pizza","P",0.00065322876387864,0.0764331601046002,1,0.0344827586206897,"TRUE","LongPizza","HotdogYesLazySee_hotdog","P"
"541","1101","Pu_f=0",NA,NA,0,0,NA,NA,"c11010",FALSE,0.223853175490884,0.223853175490884,"Pizza","Pu",0,0.0670722825585634,13,0.448275862068966,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Pu"
"542","1101","Pu_p=0","c11011",TRUE,0.149014472852004,0.149014472852004,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0670722825585634,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Pu"
"543","1101","S=1","c11011",TRUE,0.0324522995648795,0.0324522995648795,"Long","S","c11010",FALSE,0.0356340896877151,0.0356340896877151,"Pizza","S",0.00115640815326752,0.0845254364944855,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_hotdog","S"
"544","1101","Su=0","c11011",TRUE,2.1557475809674e-09,2.1557475809674e-09,"Long","Su","c11010",FALSE,0.0808525835245391,0.0808525835245391,"Pizza","Su",1.7429776134799e-10,0.0670722848966732,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Su"
"545","1101","Su=1","c11011",TRUE,0.0331809532176869,0.0331809532176869,"Long","Su",NA,NA,0,0,NA,NA,0,0.0670722825585634,NA,NA,"TRUE","LongPizza","HotdogYesLazySee_hotdog","Su"
